datetime,price
2017-11-09 00:00:00 UTC,0.00204982938473078
2017-11-10 00:00:00 UTC,0.00175247824621702
2017-11-11 00:00:00 UTC,0.00164131548332026
2017-11-12 00:00:00 UTC,0.00154712551720266
2017-11-13 00:00:00 UTC,0.00172992454858622
2017-11-14 00:00:00 UTC,0.00204839202851876
2017-11-15 00:00:00 UTC,0.00196956822908061
2017-11-16 00:00:00 UTC,0.00190893837783497
2017-11-17 00:00:00 UTC,0.0017156401565624
2017-11-18 00:00:00 UTC,0.00171517829221782
2017-11-19 00:00:00 UTC,0.00169125979687929
2017-11-20 00:00:00 UTC,0.00181761360573183
2017-11-21 00:00:00 UTC,0.00181379806611537
2017-11-22 00:00:00 UTC,0.00197406156616601
2017-11-23 00:00:00 UTC,0.00180368778450837
2017-11-24 00:00:00 UTC,0.00173577933346383
2017-11-25 00:00:00 UTC,0.00168845772394779
2017-11-26 00:00:00 UTC,0.00177222871584516
2017-11-27 00:00:00 UTC,0.00175594282475535
2017-11-28 00:00:00 UTC,0.00201896144972017
2017-11-29 00:00:00 UTC,0.0017330793179205
2017-11-30 00:00:00 UTC,0.00194215801539326
2017-12-01 00:00:00 UTC,0.00180014610646619
2017-12-02 00:00:00 UTC,0.00178145821449178
2017-12-03 00:00:00 UTC,0.00176921643832184
2017-12-04 00:00:00 UTC,0.00181407503052613
2017-12-05 00:00:00 UTC,0.0018067024751595
2017-12-06 00:00:00 UTC,0.00324198595608918
2017-12-07 00:00:00 UTC,0.00333597859531677
2017-12-08 00:00:00 UTC,0.00360683271385174
2017-12-09 00:00:00 UTC,0.00374261493777218
2017-12-10 00:00:00 UTC,0.00368108370035864
2017-12-11 00:00:00 UTC,0.00436135661297647
2017-12-12 00:00:00 UTC,0.00641829268147666
2017-12-13 00:00:00 UTC,0.0130823054816648
2017-12-14 00:00:00 UTC,0.0144317364137443
2017-12-15 00:00:00 UTC,0.0149874455326705
2017-12-16 00:00:00 UTC,0.0312872080323555
2017-12-17 00:00:00 UTC,0.0291266963902123
2017-12-18 00:00:00 UTC,0.0339397194566774
2017-12-19 00:00:00 UTC,0.0367067509542799
2017-12-20 00:00:00 UTC,0.041826988632194
2017-12-21 00:00:00 UTC,0.0397900464960937
2017-12-22 00:00:00 UTC,0.0300295356046143
2017-12-23 00:00:00 UTC,0.0430895435445179
2017-12-24 00:00:00 UTC,0.0316780193142573
2017-12-25 00:00:00 UTC,0.0271273054220181
2017-12-26 00:00:00 UTC,0.0324224588929764
2017-12-27 00:00:00 UTC,0.031366050705392
2017-12-28 00:00:00 UTC,0.0351007951132775
2017-12-29 00:00:00 UTC,0.0307115443505247
2017-12-30 00:00:00 UTC,0.0319925206284884
2017-12-31 00:00:00 UTC,0.0387922224365858
2018-01-01 00:00:00 UTC,0.0430010645502469
2018-01-02 00:00:00 UTC,0.0670504913818705
2018-01-03 00:00:00 UTC,0.0816961093857642
2018-01-04 00:00:00 UTC,0.180728130097385
2018-01-05 00:00:00 UTC,0.192595122177335
2018-01-06 00:00:00 UTC,0.149045992807721
2018-01-07 00:00:00 UTC,0.165958002021608
2018-01-08 00:00:00 UTC,0.131089195133547
2018-01-09 00:00:00 UTC,0.111213237870763
2018-01-10 00:00:00 UTC,0.11227498558633
2018-01-11 00:00:00 UTC,0.0948923616012129
2018-01-12 00:00:00 UTC,0.0951461594355428
2018-01-13 00:00:00 UTC,0.0894661569237097
2018-01-14 00:00:00 UTC,0.0731834986313455
2018-01-15 00:00:00 UTC,0.0656134854160268
2018-01-16 00:00:00 UTC,0.0449452604631709
2018-01-17 00:00:00 UTC,0.0634575783337145
2018-01-18 00:00:00 UTC,0.0692800549152115
2018-01-19 00:00:00 UTC,0.0674883824407217
2018-01-20 00:00:00 UTC,0.0724748535712047
2018-01-21 00:00:00 UTC,0.0594809251917056
2018-01-22 00:00:00 UTC,0.0600594474538282
2018-01-23 00:00:00 UTC,0.0560614834564967
2018-01-24 00:00:00 UTC,0.0567560294792723
