datetime,price
2021-06-01 00:00:00 UTC,2.67138742200329
2021-06-02 00:00:00 UTC,2.67138742200329
2021-06-03 00:00:00 UTC,3.27401419326591
2021-06-04 00:00:00 UTC,3.75016633784772
2021-06-05 00:00:00 UTC,3.11535226963221
2021-06-06 00:00:00 UTC,2.83973138701198
2021-06-07 00:00:00 UTC,2.83211327024032
2021-06-08 00:00:00 UTC,2.64739838003099
2021-06-09 00:00:00 UTC,2.44436685901588
2021-06-10 00:00:00 UTC,2.52597799112035
2021-06-11 00:00:00 UTC,2.16686323287429
2021-06-12 00:00:00 UTC,2.05924630311234
2021-06-13 00:00:00 UTC,1.8891457470154
2021-06-14 00:00:00 UTC,2.35878216802137
2021-06-15 00:00:00 UTC,2.36306685144581
2021-06-16 00:00:00 UTC,2.23156707624248
2021-06-17 00:00:00 UTC,2.02599042648791
2021-06-18 00:00:00 UTC,1.93438773338908
2021-06-19 00:00:00 UTC,1.88490704074617
2021-06-20 00:00:00 UTC,1.74825897950771
2021-06-21 00:00:00 UTC,1.70853594336363
2021-06-22 00:00:00 UTC,1.25410974674699
2021-06-23 00:00:00 UTC,1.19406560405293
2021-06-24 00:00:00 UTC,1.49652981903986
2021-06-25 00:00:00 UTC,1.48447472060171
2021-06-26 00:00:00 UTC,1.25618465719128
2021-06-27 00:00:00 UTC,1.13931483355121
2021-06-28 00:00:00 UTC,1.22151011121931
2021-06-29 00:00:00 UTC,1.22417417186859
2021-06-30 00:00:00 UTC,1.33819601119851
2021-07-01 00:00:00 UTC,1.27475664178273
2021-07-02 00:00:00 UTC,1.20664505591814
2021-07-03 00:00:00 UTC,1.17831761808446
2021-07-04 00:00:00 UTC,1.24502986150918
2021-07-05 00:00:00 UTC,1.21036034730027
2021-07-06 00:00:00 UTC,1.11278900194259
2021-07-07 00:00:00 UTC,1.14735379591287
2021-07-08 00:00:00 UTC,1.1522803986151
2021-07-09 00:00:00 UTC,1.07506609030233
2021-07-10 00:00:00 UTC,1.09849662444806
2021-07-11 00:00:00 UTC,1.0241613433347
2021-07-12 00:00:00 UTC,1.0585280907965
2021-07-13 00:00:00 UTC,1.00631638378524
2021-07-14 00:00:00 UTC,0.97478806094155
2021-07-15 00:00:00 UTC,0.988584051968123
2021-07-16 00:00:00 UTC,0.942830384260777
2021-07-17 00:00:00 UTC,0.898475430054725
2021-07-18 00:00:00 UTC,0.948096190045113
2021-07-19 00:00:00 UTC,0.907818419290029
2021-07-20 00:00:00 UTC,0.879348398466558
2021-07-21 00:00:00 UTC,0.805732538162331
2021-07-22 00:00:00 UTC,0.905383912592747
2021-07-23 00:00:00 UTC,0.937839943968733
2021-07-24 00:00:00 UTC,1.10802388812087
2021-07-25 00:00:00 UTC,1.1210244189027
2021-07-26 00:00:00 UTC,1.23577985466962
2021-07-27 00:00:00 UTC,1.21161225739505
2021-07-28 00:00:00 UTC,1.21321823586772
2021-07-29 00:00:00 UTC,1.16752157382137
2021-07-30 00:00:00 UTC,1.14480614043152
2021-07-31 00:00:00 UTC,1.25652491547078
2021-08-01 00:00:00 UTC,1.39406023865687
2021-08-02 00:00:00 UTC,1.29901477582095
2021-08-03 00:00:00 UTC,1.5236070741518
2021-08-04 00:00:00 UTC,1.62677258637006
2021-08-05 00:00:00 UTC,2.20604663442948
2021-08-06 00:00:00 UTC,1.96812011104696
2021-08-07 00:00:00 UTC,1.99390290479291
2021-08-08 00:00:00 UTC,2.17397670806721
2021-08-09 00:00:00 UTC,1.91735655830961
2021-08-10 00:00:00 UTC,2.11737865651674
2021-08-11 00:00:00 UTC,2.75036202749638
2021-08-12 00:00:00 UTC,2.47806754934139
2021-08-13 00:00:00 UTC,2.44749429545189
2021-08-14 00:00:00 UTC,2.66265380726058
2021-08-15 00:00:00 UTC,2.51386108516954
2021-08-16 00:00:00 UTC,2.66440080949731
2021-08-17 00:00:00 UTC,2.88169575973193
2021-08-18 00:00:00 UTC,2.71225433959755
2021-08-19 00:00:00 UTC,2.66566505166589
2021-08-20 00:00:00 UTC,2.77540447387015
2021-08-21 00:00:00 UTC,2.72945440319425
2021-08-22 00:00:00 UTC,2.67613066419754
2021-08-23 00:00:00 UTC,2.64229036011162
2021-08-24 00:00:00 UTC,2.68312040037237
2021-08-25 00:00:00 UTC,2.4654689667286
2021-08-26 00:00:00 UTC,2.50429818601557
2021-08-27 00:00:00 UTC,2.30612053860892
2021-08-28 00:00:00 UTC,2.52050161213458
2021-08-29 00:00:00 UTC,2.46723859002214
2021-08-30 00:00:00 UTC,2.46788839812631
2021-08-31 00:00:00 UTC,2.72468019401795
2021-09-01 00:00:00 UTC,3.10668700676121
2021-09-02 00:00:00 UTC,3.52241477354065
2021-09-03 00:00:00 UTC,3.26010584303224
2021-09-04 00:00:00 UTC,3.23533247906606
2021-09-05 00:00:00 UTC,3.20638137257183
2021-09-06 00:00:00 UTC,3.57630754068585
2021-09-07 00:00:00 UTC,3.5220768312426
2021-09-08 00:00:00 UTC,3.20750869717534
2021-09-09 00:00:00 UTC,3.41345928984705
2021-09-10 00:00:00 UTC,4.83085401345099
2021-09-11 00:00:00 UTC,4.75046536350164
2021-09-12 00:00:00 UTC,4.3935956366932
2021-09-13 00:00:00 UTC,4.37676989578689
2021-09-14 00:00:00 UTC,4.88006362707024
2021-09-15 00:00:00 UTC,5.21174902821706
2021-09-16 00:00:00 UTC,5.12763060317443
2021-09-17 00:00:00 UTC,4.84357489537737
2021-09-18 00:00:00 UTC,4.42589307031294
2021-09-19 00:00:00 UTC,4.5176594012884
2021-09-20 00:00:00 UTC,4.5978355820456
2021-09-21 00:00:00 UTC,3.82183618422542
2021-09-22 00:00:00 UTC,3.55313455215753
2021-09-23 00:00:00 UTC,4.03412232892788
2021-09-24 00:00:00 UTC,4.11842699103624
2021-09-25 00:00:00 UTC,3.6563374683225
2021-09-26 00:00:00 UTC,3.53896083188723
2021-09-27 00:00:00 UTC,3.7724391245513
2021-09-28 00:00:00 UTC,3.54018248663829
2021-09-29 00:00:00 UTC,3.34889082236112
2021-09-30 00:00:00 UTC,3.44357819934592
2021-10-01 00:00:00 UTC,3.50973650598416
2021-10-02 00:00:00 UTC,3.88953156013275
2021-10-03 00:00:00 UTC,3.85948003525765
2021-10-04 00:00:00 UTC,3.88537739822312
2021-10-05 00:00:00 UTC,3.68734300246029
2021-10-06 00:00:00 UTC,4.06069946373488
2021-10-07 00:00:00 UTC,3.95836089391254
2021-10-08 00:00:00 UTC,3.96977068995436
2021-10-09 00:00:00 UTC,3.91265948962768
2021-10-10 00:00:00 UTC,3.85261403456648
2021-10-11 00:00:00 UTC,3.59361750651954
2021-10-12 00:00:00 UTC,3.64876627636772
2021-10-13 00:00:00 UTC,3.63983071879386
2021-10-14 00:00:00 UTC,3.61548713452874
2021-10-15 00:00:00 UTC,3.74852889698963
2021-10-16 00:00:00 UTC,3.64716927852808
2021-10-17 00:00:00 UTC,3.61683714578003
2021-10-18 00:00:00 UTC,3.53826219160754
2021-10-19 00:00:00 UTC,3.51062330468669
2021-10-20 00:00:00 UTC,3.47060759017981
2021-10-21 00:00:00 UTC,3.70658642141986
2021-10-22 00:00:00 UTC,3.62512783497074
2021-10-23 00:00:00 UTC,3.62436478337575
2021-10-24 00:00:00 UTC,3.62664594765812
2021-10-25 00:00:00 UTC,3.91762775650991
2021-10-26 00:00:00 UTC,4.17578531708509
2021-10-27 00:00:00 UTC,4.28671464003132
2021-10-28 00:00:00 UTC,3.80078851828019
2021-10-29 00:00:00 UTC,3.97966177551457
2021-10-30 00:00:00 UTC,4.02375254191626
2021-10-31 00:00:00 UTC,3.85190730241215
2021-11-01 00:00:00 UTC,3.86428992021188
2021-11-02 00:00:00 UTC,3.83712182797125
2021-11-03 00:00:00 UTC,3.88237128309288
2021-11-04 00:00:00 UTC,3.83607492741653
2021-11-05 00:00:00 UTC,3.72943129267394
2021-11-06 00:00:00 UTC,3.73804830753229
2021-11-07 00:00:00 UTC,3.69174001675268
2021-11-08 00:00:00 UTC,3.81857122754115
2021-11-09 00:00:00 UTC,3.7741333392061
2021-11-10 00:00:00 UTC,3.69560352152363
2021-11-11 00:00:00 UTC,4.55037690925544
2021-11-12 00:00:00 UTC,5.13266709056016
2021-11-13 00:00:00 UTC,4.90491553823738
2021-11-14 00:00:00 UTC,4.83170366726795
2021-11-15 00:00:00 UTC,4.71753321905764
2021-11-16 00:00:00 UTC,4.48425177101234
2021-11-17 00:00:00 UTC,4.00691099336592
2021-11-18 00:00:00 UTC,4.11057913860162
2021-11-19 00:00:00 UTC,3.66924820673788
2021-11-20 00:00:00 UTC,4.1413443828271
2021-11-21 00:00:00 UTC,4.10621795647615
2021-11-22 00:00:00 UTC,3.97676796020207
